Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Ideology,Gang_Age_Joined,Gang_Radicalize,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing
3847,Arkansas,Little Rock,,,9/6/1992,-88,,,-88,-88,-88,-88,-88,0,0,2,2,2,-99,1,-88,,,0,-88,,,0,0,3,-99,0,-88,-88,-99,-99,-88,-88,-88,,,-88,,,,,,,0,0,0,1,15,17,,Texas,-99,,,-99,0,-99,9,5,1,-99,-99,,,,-99,-99,2,-99,-99,-99,54,-99,-99,-99,2,11,-99,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,0,-88,1,-99,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,1,20,,,5,0,-88,-88,-88,-99,0,1,-99,-99
3848,Kansas,Overland Park,,,4/13/2014,15,,,1,1,0,1,-99,5,1,10,2,1,3,3,Ku Klux Klan,,,0,-88,,,1,0,3,96,1,0,0,0,2,0,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,North Carolina,Angier,,,1,0,3,10,5,0,0,-99,,,,2,1,1,0,0,3,74,2,5,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,888,0,-88,-88,-88,6,0,-88,-99,-99,3,6,0,-99,-99,-99,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,1,-99,0,6,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,-99,2,-99
3852,California,Oakland,,,5/24/1990,-88,,,-88,-88,-88,-88,-88,0,0,2,2,1,1,1,-88,,,-99,-99,,,-99,1,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,-88,,,,,,,0,0,1,0,6,,,California,-99,,,-99,0,-99,5,5,-99,-99,-99,,,,-99,1,-99,-99,-99,3,34,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,408,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,2,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,0,5,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
3856,Arizona,-99,,,1/1/1973,-88,,,-88,-88,-88,-88,-88,0,0,3,2,4,-99,0,-88,,,0,-88,,,0,-88,-88,-88,-99,-99,-99,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,4,,,Arizona,-99,,,-99,-99,-99,2,4,1,-99,0,,,,-99,-99,-99,-99,-88,3,43,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,516,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,-99,-99
3858,Michigan,-99,,,6/15/2000,14,,,1,2,0,1,0,5,1,10,2,4,4,2,-88,,,-99,-99,,,-99,1,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,1,,,Indiana,Fort Wayne,,,1,-99,-99,10,1,1,0,-99,,,,-99,-99,-99,-99,-99,3,28,2,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,336,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,,,-99,1,10,,,3,0,-88,-88,-88,-99,0,1,2,-99
3860,Washington,Metaline Falls,,,9/12/1985,-88,,,-88,-88,-88,-88,-88,0,1,10,2,2,8,3,The Order (Silent Brotherhood),,,0,-88,,,0,-99,3,12,-99,-99,-99,-88,1,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,5,,Washington,-99,,,1,0,-99,10,5,-99,-99,-99,,,,1,-99,2,-99,-88,3,31,-99,1,-99,2,15,-99,-99,-99,-99,United States of America,1,United States of America,372,0,-88,-88,-88,2,0,-88,1,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,-99,0,-99,,,-99,1,10,,,2,0,-88,-88,-88,-99,0,-99,3,-99
3861,-99,-99,,,1/1/1975,-88,,,-88,-88,-88,-88,-88,0,0,0,1,4,2,3,Ku Klux Klan,White Aryan Resistance,,0,-88,,,2,0,3,468,0,-88,-88,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,5,,California,-99,,,1,0,2,7,5,1,0,2,,,,1,2,1,0,-88,3,37,4,2,-99,2,15,3,-99,0,-88,United States of America,1,United States of America,444,0,-88,-88,-88,-99,0,-88,1,-99,4,3,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,2,3,-99,-99,-99,2,-99,0,0,-99,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,0,-99
3864,District of Columbia,Washington,,,5/23/2000,-88,,,-88,-88,-88,-88,-88,0,0,2,1,2,1,1,-88,,,0,-88,,,1,-99,3,-99,-99,-99,-99,-99,2,-88,-88,-88,,,-88,,,,,,,0,0,1,0,6,,,Illinois,-99,,,1,0,3,9,5,0,0,0,,,,1,2,3,2,-88,6,23,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,276,2,India,-88,-99,5,0,-88,1,-99,4,0,0,-99,3,3,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,0,5,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,1,-99
3865,Mexico,Palmas,,,6/18/1994,-88,,,-88,-88,-88,-88,-88,0,0,5,2,3,2,2,-88,,,0,-88,,,0,0,1,-99,1,0,1,-99,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,4,,North Carolina,-99,,,1,0,-99,9,5,1,0,6,,,,2,2,2,-99,-99,3,56,-99,1,-99,2,10,-99,-99,-99,-99,United States of America,1,United States of America,732,0,-88,-88,-88,-99,0,-88,1,0,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,-99,0,-99,,,-99,1,10,,,4,0,-88,-88,-88,-99,0,1,-99,-99
3867,Arizona,-99,,,2/2/1977,-88,,,-88,-88,-88,-88,-88,0,0,3,2,2,6,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,4,,,Arizona,-99,,,1,0,-99,9,4,0,0,-99,,,,-99,-99,-99,-99,-88,3,56,2,5,-99,2,10,0,-88,-99,-99,United States of America,1,United States of America,624,0,-88,-88,-88,4,-99,-99,-99,-99,-99,3,0,2,2,-99,0,0,-88,,,0,0,0,0,2,2,0,0,-99,-99,-99,0,-99,0,0,-99,3,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,-99,-99,-99
3872,Oregon,Gresham,,,6/30/1996,-88,,,-88,-88,-88,-88,-88,0,0,4,1,4,-99,2,-88,,,-99,-99,,,-99,-99,3,84,1,1,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Oregon,Fairview,,,0,-99,3,9,5,-99,-99,-99,,,,-99,1,3,0,-88,3,25,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,300,0,-88,1,0,-99,-99,-99,1,-99,4,-99,0,-99,-99,-99,2,0,2,,,0,1,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,0,0,-99,,,-99,3,9,15,20,2,1,1,-99,-99,1,0,0,-99,-99
3873,Oregon,Portland,,,1/1/1978,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,1,3,National Alliance,,,-99,-99,,,-99,0,2,-99,0,-88,-88,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Oregon,Portland,,,0,0,-99,6,5,0,0,0,,,,1,1,1,-99,-88,3,27,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,324,0,-88,-88,-88,9,0,-88,1,0,3,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,1,-99
3874,California,San Francisco,,,7/30/2000,-88,,,-88,-88,-88,-88,-88,0,0,6,1,4,-99,3,Animal Liberation Front (ALF),,,-99,-99,,,-99,0,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,0,0,1,0,6,,,-99,-99,,,-99,0,-99,5,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,21,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
3877,Connecticut,New Haven,,,1/1/1986,-88,,,-88,-88,-88,-88,-88,0,0,5,-88,-88,1,3,Ku Klux Klan,,,0,-88,,,0,1,3,60,0,-88,-88,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Connecticut,New Haven,,,1,0,-99,5,5,0,0,0,,,,-99,-99,1,-99,-88,3,51,-99,-99,-99,2,8,0,-88,0,-88,United States of America,1,United States of America,612,0,-88,-88,-88,-99,0,-88,2,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,1,2,3,-99,-99,-99,3,-99,0,-99,0,6,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,0,1,-99
3878,Michigan,-99,,,1/1/1994,-88,,,-88,-88,-88,-88,-88,0,0,5,2,4,9,2,-88,,,1,3,,,1,1,2,84,1,1,1,-99,1,-88,-88,-88,,,-88,,,,,,,0,1,0,0,1,4,,Michigan,Hillsdale,,,-99,0,3,4,4,1,1,-99,,,,1,1,1,-99,-99,3,26,1,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,-99,-99,-99,2,1,4,0,0,2,2,2,0,0,-88,,,0,0,0,-99,2,-99,-99,-99,1,2,1,0,-99,-99,0,0,-99,,,1,-99,-99,-99,-99,-99,0,-88,-88,-88,0,0,1,2,-99
3884,Arkansas,Gentry,,,4/1/1987,-88,,,-88,-88,-88,-88,-88,0,0,3,2,4,4,3,The Order (Silent Brotherhood),,,1,1,,,-99,-99,2,48,0,-88,-88,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,4,,Arkansas,-99,,,-99,0,-99,9,4,-99,-99,-99,,,,-99,-99,-99,-99,-88,3,59,-99,-99,-99,2,15,-99,-99,-99,-99,United States of America,1,United States of America,708,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,-99,-99,-99,,,-99,2,12,,,5,0,-88,-88,-88,-99,0,-99,-99,-99
3885,Iowa,Davenport,,,2/21/1954,-88,,,-88,-88,-88,-88,-88,0,0,0,-99,2,1,3,National Alliance,National States' Rights Party,Ku Klux Klan,-99,-99,,,-99,-99,2,96,1,1,0,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Georgia,Marietta,,,1,0,3,6,5,1,0,-99,,,,1,1,1,-99,-88,3,22,-99,-99,-99,2,8,0,-88,-99,-99,United States of America,1,United States of America,244,0,-88,-88,-88,6,1,0,5,-99,4,0,0,3,3,1,0,0,-88,,,0,0,0,-99,-99,1,-99,-99,1,2,3,-99,-99,-99,-99,0,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,1,-99
3887,Alabama,-99,,,1/1/2003,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,1,3,Ku Klux Klan,,,-99,-99,,,-99,1,3,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Alabama,-99,,,-99,-99,-99,-99,-99,-99,-99,0,,,,-99,-99,-99,0,-88,3,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
3889,Oklahoma,-99,,,1/1/1973,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,6,3,Aryan Republican Army,,,-99,-99,,,-99,-99,3,-99,1,1,-99,-88,0,-88,-88,-88,,,-88,,,,,,,0,1,0,0,5,,,Oklahoma,-99,,,1,1,-99,0,5,-99,0,0,,,,-99,-99,-99,0,-99,-99,46,-99,1,-99,2,-99,0,-88,0,-88,-99,-99,Canada,-99,1,Canada,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,-99,-99
3890,Arizona,Phoenix,,,10/24/2002,14,,,1,0,0,1,0,5,1,10,2,1,4,3,National Alliance,,,-99,-99,,,-99,1,3,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,-99,-99,,,-99,0,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,24,1,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,288,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,5,,,-99,3,4,7,,-99,0,-88,-88,-88,-99,0,-99,-99,-99
3894,Illinois,South Holland,,,1/1/1976,-88,,,-88,-88,-88,-88,-88,0,0,5,2,4,1,0,-88,,,0,-88,,,-99,-88,-88,-88,0,-88,-88,-88,0,-88,-88,-88,,,-88,,,,,,,0,1,0,0,4,,,Illinois,South Holland,,,0,0,-99,9,5,1,0,0,,,,1,2,1,0,-88,3,85,2,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,1020,0,-88,-88,-88,-99,0,-88,4,-88,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,2,0,-99,-99,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,-99,-99
3898,North Carolina,Greensboro,,,11/3/1979,14,,,1,1,0,1,-88,5,1,10,2,4,6,3,Ku Klux Klan,,,0,-88,,,1,-99,3,192,-99,-99,-99,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,North Carolina,-99,,,0,0,3,10,5,0,0,-99,,,,1,-99,1,-99,-88,3,34,2,4,-99,2,15,-99,-99,-99,-99,United States of America,1,United States of America,408,0,-88,-88,-88,-99,-99,-99,2,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,0,6,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,-99,2,-99
3899,Idaho,Athol,Missouri,Branson,5/27/1984,14,,,1,2,0,1,-88,5,1,10,2,4,4,3,The Order (Silent Brotherhood),,,1,-99,,,0,1,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Idaho,-99,,,-99,0,2,10,5,0,0,0,,,,1,-99,1,1,-88,3,22,1,0,-88,2,15,-99,-99,-99,-99,United States of America,1,United States of America,264,0,-88,-88,-88,1,1,-99,-99,-99,-99,-99,0,3,3,-99,0,0,-88,,,0,0,0,0,-99,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,5,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,0,2,-99
3900,Massachusetts,Boston,,,4/1/2001,15,,,2,2,-99,-99,1,3,1,7,2,4,4,2,-88,,,0,-88,,,0,0,3,60,1,0,1,1,0,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Massachusetts,-99,,,1,0,3,10,5,0,0,0,,,,1,1,1,0,2,2,30,3,0,-88,2,15,-99,-99,-99,-99,United States of America,1,United States of America,360,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,1,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,3,1,0,-99,-99,,,-99,3,4,,,2,0,-88,-88,-88,-99,0,-99,-99,-99
3904,Oklahoma,Oklahoma City,,,7/23/1997,-88,,,-88,-88,-88,-88,-88,0,0,3,2,4,1,2,-88,,,-99,-99,,,-99,0,2,-99,1,0,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,4,,,Oklahoma,-99,,,-99,0,-99,9,4,1,0,-99,,,,1,1,1,-99,-88,3,54,2,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,648,0,-88,-88,-88,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,1,1,2,-99
3905,Ohio,Mairon,,,11/1/2006,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,1,3,Ku Klux Klan,Aryan Nations,,-99,-99,,,-99,1,3,48,0,-88,-88,-99,-99,0,-88,-88,,,-88,,,,,,,0,1,0,0,2,3,,Ohio,-99,,,-99,0,-99,6,5,0,0,0,,,,-99,1,1,-99,-88,3,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,1,-99
3908,North Dakota,Medina,,,2/13/1983,-88,,,-88,-88,-88,-88,-88,0,1,10,2,4,8,2,-88,,,-99,-99,,,2,0,3,96,1,0,0,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,4,,,North Dakota,Heaton,California,Los Angeles,1,0,3,10,5,-99,-99,8,,,,1,1,1,1,2,3,63,2,6,36,2,7,-99,-99,-99,-99,United States of America,1,United States of America,757,0,-88,-88,-88,4,0,-88,2,0,3,3,0,-99,1,-99,0,0,-88,,,0,0,0,-99,2,-99,2,3,-99,-99,3,3,2,0,0,0,6,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,2,0,1,3,-99
3910,Oklahoma,Alfalfa,,,7/23/1997,-88,,,-88,-88,-88,-88,-88,0,0,3,2,4,1,2,-88,,,-99,-99,,,-99,0,2,-99,1,1,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,4,,,Oklahoma,Alfalfa,,,-99,0,2,9,4,-99,-99,-99,,,,1,-99,-99,-99,-88,3,53,2,1,-99,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,636,0,-88,-88,-88,-99,-99,-99,2,-99,-99,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,2,0,-99,-99,3,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,3,-99
3911,Florida,Orlando,,,4/23/1997,1,,,2,1,0,-99,0,5,1,10,2,4,4,3,National Alliance,,,-99,-99,,,-99,-99,2,-99,1,0,-99,0,0,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,4,,-99,-99,,,-99,0,-99,10,5,0,0,0,,,,-99,-99,-99,0,-99,3,37,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,2,-99
3912,New York,-99,,,1/1/1980,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,1,3,Ku Klux Klan,,,-99,-99,,,-99,1,3,336,-99,-99,-99,-88,1,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Arkansas,-99,,,1,0,3,6,5,-99,-99,-99,,,,-99,1,-99,-99,-99,3,26,2,3,-99,2,10,-99,-99,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,5,0,-88,1,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
3915,California,Capitola,,,1/23/2001,1,,,1,-99,0,0,-99,3,0,9,2,4,1,3,Animal Liberation Front (ALF),,,-99,-99,,,2,-99,2,36,-99,-99,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,0,0,1,0,6,,,New Jersey,-99,California,-99,0,0,2,9,5,0,0,-99,,,,-99,1,1,-99,-88,3,20,1,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,240,0,-88,-88,-88,2,1,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,-99,-99,-99
3917,Nevada,Henderson,,,2/17/1998,-88,,,-88,-88,-88,-88,-88,0,0,5,2,2,1,3,Aryan Nations,,,-99,-99,,,-99,-99,2,36,-99,-99,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Ohio,Lancaster,,,-99,-99,3,9,2,1,1,-99,,,,1,1,1,-99,-99,3,43,2,-99,-99,2,6,3,4/1/1998,-99,-99,United States of America,1,United States of America,516,0,-88,-88,-88,4,-99,-99,1,-99,3,2,0,-99,2,2,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,1,1,1,-99
3919,North Dakota,Medina,,,2/13/1983,-88,,,-88,-88,-88,-88,-88,0,1,10,2,4,4,2,-88,,,-99,-99,,,-99,0,1,-99,1,-99,-99,-88,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,5,4,2,North Dakota,-99,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,23,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,2,-99,2,3,-99,2,-99,3,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
3920,Virginia,Richmond,,,12/24/2005,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,1,1,White Patriot Party (formerly Carolina Knights of the Ku Klux Klan),,,0,-88,,,1,-99,3,312,1,0,0,-99,1,0,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Virginia,Richmond,,,-99,0,3,5,4,-99,-99,-99,,,,1,1,1,-99,-99,3,17,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,204,0,-88,-88,-88,-99,-99,-99,-99,-99,3,-99,0,2,-88,-99,0,-88,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,0,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,2,-99
3924,Colorado,Denver,,,11/18/1997,14,,,0,-99,0,1,0,5,1,10,2,4,4,3,Aryan Nations,,,-99,-99,,,-99,-99,3,-99,1,-99,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,0,1,0,0,2,,,Colorado,-99,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,21,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,252,0,-88,-88,-88,-99,-99,-99,1,-99,4,-99,0,-99,1,-99,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
